ID,Latitude,Longitude,LimitingMag
271088,37.7103,-75.747,3
271091,16.1928,-93.288,3
271092,16.1873,-93.2698,3
271093,22.2555,70.768,3
271096,16.1873,-93.2698,3
271099,16.1873,-93.2698,3
271104,21.7008,71.5193,3
271105,21.7008,71.5193,3
271110,16.1873,-93.2698,3
271121,39.6881,-104.943,3
271125,35.6662,140.162,3
271127,27.7184,85.3126,3
271128,27.6952,85.365,3
271129,27.7184,85.3126,3
271130,27.7184,85.3126,3
271131,27.7184,85.3126,3
271132,27.7021,85.3412,3
271137,43.0366,-76.0471,3
271158,35.6662,140.162,3
271306,34.7001,137.651,3
271327,44.1271,15.2475,3
271332,44.1271,15.2475,3
271333,44.1271,15.2475,3
271379,44.1271,15.2475,3
271381,44.1271,15.2475,3
271384,44.1271,15.2475,3
271386,44.1271,15.2475,3
271387,44.1271,15.2475,3
271388,44.1271,15.2475,3
271393,44.1274,15.2478,3
271394,44.1274,15.2478,3
271396,44.1274,15.2478,3
271397,44.1274,15.2478,3
271398,44.1274,15.2478,3
271401,44.1274,15.2478,3
271402,44.1274,15.2478,3
271410,44.1274,15.2478,3
271411,44.1274,15.2478,3
271414,44.1274,15.2478,3
271415,44.1274,15.2478,3
271422,44.1274,15.2478,3
269237,38.0058,-87.3948,2
269243,-34.8643,-56.1887,2
269250,36.1469,-86.8079,2
269252,-34.8643,-56.1887,2
269255,40.8001,-77.8574,2
269256,40.8076,-77.8616,2
269257,40.8076,-77.8616,2
269258,32.8785,-117.243,2
269261,40.8076,-77.8616,2
269270,49.3371,8.90566,2
269271,40.8076,-77.8616,2
269272,38.9772,-94.5993,2
269273,38.1909,-83.4307,2
269274,30.0861,-97.8642,2
269276,-34.884,-56.1624,2
269278,-34.8477,-56.2055,2
269280,40.7993,-77.8549,2
269282,41.4861,-71.5309,2
269289,40.7939,-77.8618,2
269292,76.8344,-69.4042,2
269295,33.6788,-117.188,2
269307,49.3371,8.90566,2
269310,49.4238,8.6459,2
269319,39.7419,-105.095,2
269321,47.2288,-122.543,2
269323,47.1003,-122.281,2
269330,38.9656,-94.6003,2
269344,47.2699,-122.474,2
269351,36.8132,3.24538,2
269353,14.4793,121.02,2
269367,41.6935,-87.803,2
269368,41.7104,-87.8313,2
269374,41.7266,-88.0002,2
269375,41.7324,-87.9782,2
269377,41.7266,-88.0002,2
269380,47.27,-122.474,2
269386,33.681,-117.189,2
269396,10.2019,-61.4228,2
269400,41.6508,-71.258,2
269403,41.7266,-88.0002,2
269406,-34.8614,-56.1875,2
269415,41.7235,-87.8379,2
269417,13.0827,80.2707,2
269421,10.2019,-61.4228,2
269424,40.8076,-77.8616,2
269431,-6.73232,-36.2679,2
269432,-6.73204,-36.2682,2
269434,10.2019,-61.4228,2
269435,10.2019,-61.4228,2
269437,10.3394,-61.3442,2
269440,40.8076,-77.8616,2
269442,35.134,-81.0203,2
269443,38.6451,-90.4079,2
269466,47.395,-122.583,2
269468,47.2761,-122.517,2
269476,-34.5291,-56.2873,2
269477,40.7693,-77.8607,2
269492,10.3395,-61.3444,2
269495,40.4317,-74.405,2
269497,41.9147,-72.8128,2
269498,36.1467,-86.8047,2
269500,39.887,-104.835,2
269501,-34.8585,-56.2257,2
269503,-34.8585,-56.2257,2
269505,36.9049,-111.459,2
269508,47.2761,-122.517,2
269517,40.0061,-105.268,2
269519,44.9778,-93.265,2
269554,-34.9239,-56.1587,2
269557,41.6935,-87.803,2
269558,41.6935,-87.803,2
269569,47.1793,-122.405,2
269570,39.7419,-105.095,2
269579,33.681,-117.189,2
269580,33.681,-117.189,2
269581,33.681,-117.189,2
269582,47.1204,-122.462,2
269583,47.127,-122.294,2
269584,47.127,-122.294,2
269591,-34.8476,-56.176,2
269595,38.5905,-90.2785,2
269605,60.2816,24.7468,2
269606,41.7483,-87.9738,2
269608,41.7483,-87.9738,2
269610,-34.8636,-56.2002,2
269611,30.2672,-97.7431,2
269613,30.1636,-97.8074,2
269617,30.1636,-97.8075,2
269619,30.1686,-97.8086,2
269622,30.164,-97.8076,2
269623,38.9517,-92.3341,2
269624,30.2672,-97.7431,2
269625,30.1579,-97.8114,2
269626,30.1686,-97.8086,2
269632,30.1636,-97.8075,2
269635,47.1344,-122.17,2
269639,-34.8687,-56.1915,2
269640,47.2581,-122.495,2
269644,47.2612,-122.482,2
269645,47.2612,-122.482,2
269646,38.9517,-92.3341,2
269647,30.1579,-97.8114,2
269648,30.1636,-97.8074,2
269653,47.1891,-122.131,2
269659,30.1636,-97.8074,2
269660,30.1636,-97.8074,2
269669,-34.9186,-56.1649,2
269671,30.1686,-97.8086,2
269672,30.1636,-97.8074,2
269686,37.682,-97.2691,2
269689,39.7419,-105.095,2
269692,41.591,-88.0366,2
269695,46.0522,-123.283,2
269696,32.5995,-97.0402,2
269697,37.682,-97.2691,2
269715,39.0558,-76.4988,2
269725,41.591,-88.0366,2
269729,47.3645,-122.601,2
269730,47.3645,-122.601,2
269731,47.3645,-122.601,2
269735,40.8064,-77.8623,2
269737,33.2212,-96.9763,2
269738,-34.9146,-56.152,2
269740,35.8252,-78.8419,2
269749,39.3958,-101.052,2
269750,38.7324,-82.9912,2
269751,32.4109,-84.9133,2
269758,47.4816,-122.19,2
269762,47.2196,-122.352,2
269764,47.2196,-122.352,2
269767,32.5608,-97.0722,2
269769,47.2335,-122.439,2
269770,47.2839,-122.501,2
269772,32.573,-97.0801,2
269784,-34.9239,-56.1587,2
269788,28.506,-81.3437,2
269790,32.5608,-97.0722,2
269806,39.3469,-84.3119,2
269808,39.9981,-75.2982,2
269809,41.7246,-87.9594,2
269812,-34.8959,-56.0661,2
269813,32.5236,-97.0945,2
269815,38.6656,-90.3972,2
269816,-34.9039,-56.1773,2
269821,50.0285,15.7351,2
269826,14.4793,121.02,2
269829,40.7913,-77.8653,2
269831,-34.8428,-56.1965,2
269832,-34.884,-56.1624,2
269833,-34.8721,-56.1933,2
269840,26.1153,-80.1181,2
269841,41.7265,-88.0004,2
269842,-34.8428,-56.1965,2
269849,-34.8428,-56.1965,2
269855,64.1315,-21.8474,2
269860,44.9839,-93.2348,2
269875,32.2361,-80.8447,2
269880,30.4773,-86.4198,2
269885,30.4773,-86.4198,2
269886,31.7025,-98.1204,2
269893,30.388,-86.3939,2
269898,38.9636,-94.6003,2
269899,38.9762,-94.5996,2
269904,44.9854,-93.2285,2
269907,40.8063,-77.8611,2
269910,39.7419,-105.095,2
269924,-34.9269,-56.1612,2
269931,-34.9161,-56.1523,2
269932,-34.9161,-56.1523,2
269933,34.0505,-117.741,2
269937,41.3695,-82.0045,2
269940,39.9263,-74.2157,2
269963,-34.8419,-56.2101,2
269964,29.9707,-90.0772,2
269965,44.9805,-93.2358,2
269968,41.7414,-87.9814,2
269969,40.7955,-77.8615,2
269972,35.6259,-120.551,2
269973,40.7955,-77.8615,2
269974,4.69893,-74.1147,2
269976,39.0558,-76.4988,2
269977,40.7955,-77.8615,2
269980,30.0739,30.9461,2
269989,35.5595,-78.6194,2
269996,39.7623,-105.095,2
269997,21.393,-157.75,2
270000,35.5595,-78.6194,2
270001,35.5595,-78.6194,2
270006,35.5595,-78.6194,2
270012,4.71943,-74.0308,2
270013,47.1219,9.48695,2
270016,35.8701,-78.5782,2
270017,21.393,-157.75,2
270021,35.8701,-78.5782,2
270023,4.59934,-74.1827,2
270024,32.7871,-97.7308,2
270025,32.7871,-97.7308,2
270031,1.9913,103.372,2
270039,39.7419,-105.095,2
270046,49.296,16.7471,2
270047,35.5992,-120.664,2
270050,45.0492,-93.2436,2
270054,41.8876,-71.3943,2
270059,41.1365,-73.9967,2
270060,30.3887,-86.3936,2
270061,30.4772,-86.4198,2
270062,30.4772,-86.4198,2
270065,43.6991,-70.4544,2
270066,33.9564,-118.442,2
270067,41.1363,-73.9969,2
270072,30.4772,-86.4198,2
270083,4.55462,-74.117,2
270085,41.1363,-73.9969,2
270087,40.5706,-105.096,2
270088,4.57796,-74.134,2
270093,4.68431,-74.1131,2
270096,35.2883,-120.66,2
270099,39.0558,-76.4988,2
270104,40.5706,-105.096,2
270128,33.681,-117.189,2
270139,4.64431,-74.1262,2
270140,30.5127,-86.4586,2
270149,33.1388,-117.072,2
270151,33.0091,-117.279,2
270160,30.5127,-86.4586,2
270162,41.4837,-71.5257,2
270170,37.2711,-80.1108,2
270171,37.2711,-80.1108,2
270176,29.5232,-98.7646,2
270179,37.7437,-122.481,2
270185,29.5232,-98.7646,2
270206,41.1363,-73.9969,2
270209,32.8697,-117.222,2
270215,33.681,-117.189,2
270220,41.1363,-73.9969,2
270221,45.0863,-93.4791,2
270238,30.4675,-86.4157,2
270239,37.5149,-76.9848,2
270243,39.9983,-105.261,2
270245,30.513,-86.4586,2
270246,32.7186,-117.134,2
270250,33.6809,-117.189,2
270251,32.8737,-117.243,2
270252,39.9983,-105.261,2
270253,32.879,-117.235,2
270267,-6.7321,-36.2685,2
270270,-6.64451,-36.2521,2
270274,42.3743,-71.2454,2
270275,42.3743,-71.2454,2
270277,30.4866,-86.1675,2
270278,43.79,-79.3451,2
270283,38.9897,-76.9378,2
270284,38.9897,-76.9378,2
270292,42.1262,-70.8477,2
270298,42.3551,-71.0657,2
270312,41.485,-71.5299,2
270313,41.485,-71.5299,2
270314,30.4988,-86.4747,2
270318,32.8766,-117.233,2
270319,32.8801,-117.247,2
270327,32.8861,-117.242,2
270336,32.8801,-117.247,2
270337,41.2023,22.5744,2
270349,40.0017,-105.274,2
270350,40.0005,-105.208,2
270352,39.5188,-119.901,2
270353,39.5188,-119.901,2
270360,43.7962,-79.3467,2
270361,43.7962,-79.3467,2
270362,40.0005,-105.208,2
270373,32.8861,-117.242,2
270374,47.6456,-122.334,2
270378,40.4406,-79.9959,2
270379,36.6592,29.1263,2
270388,30.513,-86.4587,2
270390,30.5179,-86.472,2
270401,30.4675,-86.4157,2
270407,30.513,-86.4587,2
270409,35.4959,-78.6018,2
270412,30.4988,-86.4747,2
270415,41.7265,-88.0004,2
270436,32.8814,-117.229,2
270464,38.7351,35.5772,2
270476,43.7974,-79.3465,2
270479,32.8398,-117.252,2
270489,30.5179,-86.472,2
270491,43.9642,-78.9432,2
270494,43.8498,-78.9385,2
270507,40.9714,-75.3095,2
270512,30.527,-86.4496,2
270522,32.5714,-117.057,2
270527,32.5714,-117.057,2
270528,40.0055,-105.258,2
270535,32.8422,-117.197,2
270537,41.6645,-83.6283,2
270539,32.8801,-117.234,2
270545,52.222,21.2296,2
270549,32.8801,-117.234,2
270550,32.8801,-117.234,2
270559,28.8391,-82.3132,2
270570,40.0034,-105.261,2
270571,38.137,23.8702,2
270574,28.8277,-82.3315,2
270575,28.8277,-82.3315,2
270576,32.8801,-117.234,2
270578,28.8277,-82.3315,2
270581,28.8277,-82.3315,2
270582,28.8628,-82.4722,2
270584,28.8628,-82.4722,2
270589,28.8628,-82.4722,2
270593,28.8628,-82.4722,2
270598,28.8278,-82.3305,2
270601,28.8278,-82.3305,2
270609,28.8278,-82.3305,2
270620,30.4951,-86.4694,2
270621,30.4951,-86.4694,2
270637,33.892,-118.31,2
270655,40.2102,-105.273,2
270658,39.9979,-105.249,2
270666,38.9762,-94.5996,2
270668,39.6075,-104.857,2
270676,33.6727,-117.191,2
270680,37.4076,-121.939,2
270682,39.9988,-105.249,2
270688,39.0558,-76.4988,2
270697,40.039,-105.264,2
270698,36.9049,-111.459,2
270702,40.0072,-105.258,2
270732,32.5506,-97.0617,2
270733,40.0059,-105.268,2
270735,43.5381,-70.3502,2
270747,39.0558,-76.4988,2
270749,37.3211,127.093,2
270752,43.2389,-8.30774,2
270753,33.892,-118.31,2
270763,40.7982,-77.8885,2
270770,40.7982,-77.8885,2
270776,26.1153,-80.1181,2
270777,26.1153,-80.1181,2
270780,26.1153,-80.1181,2
270784,43.2341,-8.31133,2
270788,-19.9473,-43.9918,2
270790,-19.9473,-43.9917,2
270809,40.801,-77.8565,2
270816,49.9543,20.7421,2
270817,35.3022,-120.865,2
270827,43.2548,-87.9131,2
270834,35.101,-120.607,2
270838,40.8064,-77.8623,2
270851,35.7236,51.3549,2
270862,29.8106,-95.5434,2
270863,29.8106,-95.5434,2
270865,29.8106,-95.5434,2
270872,40.7625,-73.3263,2
270875,35.3821,-119.209,2
270876,35.3821,-119.209,2
270877,41.1264,-95.9037,2
270883,39.9865,-83.0033,2
270889,40.789,-77.8494,2
270891,40.7901,-77.8983,2
270894,52.5339,-2.41324,2
270895,52.5339,-2.41324,2
270900,40.7881,-77.8969,2
270902,40.789,-77.8494,2
270904,41.7324,-87.9781,2
270906,39.0558,-76.4988,2
270908,43.2732,-8.3057,2
270909,43.2731,-8.30549,2
270915,40.2689,-76.9578,2
270922,40.8568,-74.1285,2
270939,40.787,-77.8953,2
270946,40.788,-77.897,2
270947,41.6645,-83.6283,2
270949,51.1657,10.4515,2
270952,44.974,-93.2278,2
270954,40.7881,-77.8969,2
270955,44.7319,-93.2177,2
270960,44.9507,-93.2877,2
270962,35.18,-120.732,2
270963,44.9814,-93.2401,2
270965,44.664,-91.6312,2
270972,44.1736,-88.4489,2
270973,45.2001,-93.1476,2
270980,41.3812,2.17744,2
270981,41.3812,2.17744,2
270990,21.3388,-158.123,2
270992,21.3388,-158.123,2
270997,10.6069,103.55,2
271001,41.3812,2.17744,2
271005,41.3856,2.185,2
271009,41.3856,2.185,2
271014,41.382,-81.4381,2
271016,19.109,72.8629,2
271024,47.4101,8.54147,2
271025,47.4101,8.54147,2
271027,45.5102,-92.9931,2
271032,25.6707,-80.3907,2
271058,38.8065,-77.2114,2
271059,38.8065,-77.2114,2
271060,30.1739,-97.8307,2
271073,22.7329,71.6226,2
271089,38.8065,-77.2114,2
271095,-30.2337,-71.0835,2
271100,40.4191,-105.02,2
271109,43.028,-76.1667,2
271115,27.7033,85.3233,2
271116,27.6922,85.3213,2
271134,52.1712,21.2969,2
271214,38.9061,-76.7726,2
271234,40.2689,-76.9578,2
271272,38.9516,-77.1198,2
271279,47.1469,8.54382,2
271324,39.4646,-77.5617,2
271328,44.1271,15.2475,2
271329,44.1271,15.2475,2
271365,42.2962,-71.2902,2
271382,44.1271,15.2475,2
271383,44.1271,15.2475,2
271385,44.1271,15.2475,2
271389,44.1271,15.2475,2
271390,44.1271,15.2475,2
271400,44.1274,15.2478,2
271416,44.1274,15.2478,2
271418,44.1274,15.2478,2
271419,44.1274,15.2478,2
271420,44.1274,15.2478,2
271421,44.1274,15.2478,2
271424,44.1274,15.2478,2
269240,33.9645,-83.4052,1
269241,-34.7833,-54.9185,1
269245,-34.8771,-56.1873,1
269246,33.7425,-84.516,1
269248,-34.8591,-56.2063,1
269251,41.7329,-87.9784,1
269253,-34.7257,-56.2076,1
269262,32.8627,-117.218,1
269267,33.6809,-117.189,1
269286,41.7324,-87.9782,1
269287,40.8011,-77.8459,1
269296,47.1003,-122.281,1
269317,10.2904,-61.4504,1
269326,31.7759,35.1905,1
269334,-34.719,-56.1913,1
269355,19.0515,72.887,1
269360,40.7693,-77.8607,1
269365,41.9147,-72.8128,1
269383,36.8517,-119.69,1
269391,38.6204,-90.5709,1
269392,41.7335,-87.9797,1
269405,41.6613,-71.4669,1
269410,47.1343,-122.293,1
269413,33.1434,-117.166,1
269418,13.0827,80.2707,1
269429,-34.912,-56.1488,1
269438,-34.9162,-56.1528,1
269441,41.1487,-81.3511,1
269445,41.7324,-87.9782,1
269461,32.8399,-117.245,1
269487,32.8399,-117.245,1
269489,40.7693,-77.8607,1
269504,-34.912,-56.1488,1
269506,38.6759,-90.3864,1
269511,41.0328,-81.4991,1
269523,47.2529,-122.444,1
269531,47.1205,-122.462,1
269536,47.3293,-122.58,1
269538,-34.9162,-56.1528,1
269540,-34.912,-56.1488,1
269551,10.3395,-61.3444,1
269564,47.263,-122.479,1
269565,41.7414,-87.9814,1
269588,47.3293,-122.58,1
269600,10.3395,-61.3444,1
269604,-34.8511,-56.2086,1
269621,30.164,-97.8076,1
269630,-34.8505,-56.2101,1
269642,32.8682,-117.233,1
269651,32.5743,-97.0655,1
269673,32.9519,-96.9587,1
269675,40.9176,-95.8882,1
269676,40.9176,-95.8882,1
269677,-34.9116,-56.1963,1
269682,35.911,-93.8419,1
269688,-34.8614,-56.1938,1
269701,35.911,-93.8419,1
269706,32.7371,-117.116,1
269712,32.7371,-117.116,1
269713,32.7371,-117.116,1
269734,40.806,-77.8639,1
269739,-34.9008,-56.1668,1
269745,41.9147,-72.8128,1
269754,47.2617,-122.481,1
269766,47.2653,-122.585,1
269782,47.1406,-122.538,1
269783,47.162,-122.579,1
269785,-34.9162,-56.1528,1
269791,40.806,-77.8639,1
269796,-34.8587,-56.1715,1
269797,-34.8587,-56.1715,1
269798,-34.8587,-56.1715,1
269804,39.3411,-84.3088,1
269805,39.3411,-84.3088,1
269807,39.3473,-84.3132,1
269819,47.2655,-122.584,1
269836,-34.9216,-56.1502,1
269839,-34.9216,-56.1502,1
269847,40.8051,-77.8608,1
269851,55.6805,12.5749,1
269852,40.7913,-77.8653,1
269853,43.4572,-80.5015,1
269856,43.5382,-70.4203,1
269857,43.4572,-80.5015,1
269866,33.2692,-111.635,1
269871,19.2272,72.9753,1
269877,41.7265,-88.0004,1
269883,41.7265,-88.0004,1
269889,32.3879,-80.7076,1
269892,41.4881,-71.5332,1
269901,44.9877,-93.2218,1
269915,40.6433,-77.5788,1
269920,30.0739,30.9461,1
269922,30.0739,30.9461,1
269942,30.0739,30.9461,1
269946,39.3471,-84.3132,1
269948,40.7936,-77.8641,1
269954,39.0558,-76.4988,1
269960,32.8627,-117.218,1
269990,40.8017,-77.8578,1
269992,40.8017,-77.8578,1
269994,42.0275,-71.4833,1
269995,42.0275,-71.4833,1
269999,42.0275,-71.4833,1
270004,40.8051,-77.8623,1
270019,32.7968,-117.233,1
270022,6.90608,79.9696,1
270026,4.60183,-74.163,1
270033,40.7936,-77.8641,1
270034,30.0739,30.9461,1
270051,30.0739,30.9461,1
270052,41.8869,-71.3953,1
270055,41.8876,-71.3943,1
270056,41.8876,-71.3943,1
270068,30.4108,-98.0178,1
270069,40.5165,-112.019,1
270074,30.4108,-98.0178,1
270098,32.8627,-117.218,1
270107,4.65668,-74.1168,1
270114,4.71148,-74.1433,1
270116,4.7112,-74.1065,1
270120,4.7112,-74.1065,1
270121,4.71121,-74.1065,1
270129,33.6772,-117.188,1
270165,40.8002,-77.8535,1
270167,40.8002,-77.8535,1
270181,32.7703,-117.159,1
270187,39.5317,-104.964,1
270189,40.8002,-77.8535,1
270194,39.5317,-104.964,1
270198,38.9561,-77.0898,1
270201,30.4988,-86.4747,1
270202,39.0438,-77.4874,1
270204,32.8831,-117.234,1
270208,40.8049,-77.8623,1
270218,40.8049,-77.8623,1
270222,45.0921,-93.44,1
270234,39.942,-105.124,1
270256,32.8801,-117.234,1
270257,32.8907,-117.253,1
270271,30.5357,-86.4917,1
270282,30.495,-86.4694,1
270286,40.0041,-105.272,1
270297,42.3551,-71.0657,1
270299,42.3551,-71.0657,1
270301,39.9896,-105.32,1
270307,30.495,-86.4694,1
270317,32.8761,-117.241,1
270322,32.879,-117.235,1
270330,30.495,-86.4694,1
270335,41.4878,-71.5357,1
270342,30.495,-86.4694,1
270345,32.8764,-117.234,1
270348,41.6612,-71.4669,1
270357,32.9574,-117.127,1
270358,32.9574,-117.127,1
270385,41.397,-82.0698,1
270392,30.4951,-86.4694,1
270417,30.4951,-86.4694,1
270423,32.586,-117.093,1
270432,32.8761,-117.241,1
270439,32.586,-117.093,1
270475,43.6762,-79.357,1
270493,41.3601,-82.1097,1
270504,-4.29635,-41.7763,1
270508,41.7324,-87.9781,1
270510,32.8761,-117.241,1
270511,32.8902,-117.249,1
270515,32.8902,-117.249,1
270524,30.5169,-86.4822,1
270525,32.8907,-117.253,1
270544,33.681,-117.189,1
270547,56.8116,60.458,1
270565,28.8372,-82.3109,1
270572,28.8277,-82.3315,1
270588,28.8628,-82.4722,1
270592,28.8628,-82.4722,1
270602,28.8278,-82.3305,1
270607,28.8278,-82.3305,1
270612,28.8278,-82.3305,1
270615,30.4951,-86.4694,1
270626,30.5169,-86.4822,1
270628,33.5587,-112.122,1
270640,40.0096,-105.282,1
270645,33.6864,-117.168,1
270652,31.2206,121.544,1
270654,40.015,-105.271,1
270659,34.3917,-118.543,1
270661,41.4861,-71.5309,1
270673,39.9535,-105.333,1
270675,40.1745,-105.117,1
270678,40.8006,-77.8584,1
270687,47.2631,-122.479,1
270693,39.7383,-105.048,1
270694,39.7522,-105.044,1
270699,32.569,-97.055,1
270703,40.8006,-77.8584,1
270717,40.0087,-105.273,1
270719,33.2792,-87.5021,1
270730,40.0165,-105.27,1
270736,40.8006,-77.8584,1
270742,35.5716,-78.5201,1
270755,36.1465,-86.8079,1
270758,43.0718,-70.7626,1
270779,25.8094,-80.1921,1
270802,31.3536,-87.7344,1
270811,41.6645,-83.6283,1
270813,43.2341,-8.31133,1
270814,39.9535,-105.333,1
270818,40.8058,-77.8634,1
270828,40.8066,-77.8627,1
270832,40.8017,-77.8587,1
270837,40.8066,-77.8627,1
270839,40.8064,-77.8623,1
270840,40.8064,-77.8623,1
270842,40.8064,-77.8623,1
270844,32.5467,-97.0897,1
270845,32.5467,-97.0897,1
270846,32.5467,-97.0897,1
270848,32.5467,-97.0897,1
270849,32.5467,-97.0897,1
270854,40.8023,-77.8587,1
270855,40.8017,-77.8587,1
270857,40.7981,-77.8612,1
270858,44.9778,-93.265,1
270860,40.7934,-77.86,1
270878,38.8697,-99.337,1
270879,38.8697,-99.337,1
270882,41.6642,-83.6433,1
270885,37.4081,-121.939,1
270888,34.1463,-84.0204,1
270892,37.4081,-121.939,1
270937,47.4671,-122.155,1
270950,40.8068,-77.8646,1
270958,40.0732,-75.1676,1
270968,47.4101,8.54142,1
270969,46.5422,-94.206,1
270974,44.7522,-93.3023,1
270978,44.7107,-93.4807,1
270979,44.7107,-93.4807,1
270989,12.8927,77.6077,1
270991,43.2937,-8.34334,1
270998,46.5422,-94.206,1
271003,43.2943,-8.34644,1
271035,47.4101,8.54142,1
271048,27.7086,85.3311,1
271075,23.1001,70.508,1
271141,43.0408,-76.0879,1
271152,43.0408,-76.0879,1
271193,43.0408,-76.0879,1
271213,38.794,-77.2069,1
271230,40.2689,-76.9578,1
271231,40.2689,-76.9578,1
271232,40.2689,-76.9578,1
271233,40.2689,-76.9578,1
271271,38.9491,-77.115,1
271280,47.153,8.55187,1
271364,42.2948,-71.2908,1
271417,44.1274,15.2478,1
271423,44.1274,15.2478,1
